,date,immigration enforcement,State
5630,2014-03-01,0,MD
5631,2014-04-01,2,MD
5632,2014-05-01,5,MD
5633,2014-06-01,0,MD
5634,2014-07-01,7,MD
5635,2014-08-01,10,MD
5636,2014-09-01,8,MD
5637,2014-10-01,0,MD
5638,2014-11-01,0,MD
5639,2014-12-01,0,MD
5640,2015-01-01,6,MD
5641,2015-02-01,6,MD
5642,2015-03-01,4,MD
5643,2015-04-01,0,MD
5644,2015-05-01,0,MD
5645,2015-06-01,0,MD
5646,2015-07-01,3,MD
5647,2015-08-01,5,MD
5648,2015-09-01,3,MD
5649,2015-10-01,0,MD
5650,2015-11-01,3,MD
5651,2015-12-01,3,MD
5652,2016-01-01,7,MD
5653,2016-02-01,2,MD
5654,2016-03-01,7,MD
5655,2016-04-01,7,MD
5656,2016-05-01,6,MD
5657,2016-06-01,3,MD
5658,2016-07-01,0,MD
5659,2016-08-01,5,MD
5660,2016-09-01,2,MD
5661,2016-10-01,4,MD
5662,2016-11-01,0,MD
5663,2016-12-01,7,MD
5664,2017-01-01,0,MD
5665,2017-02-01,6,MD
5666,2017-03-01,4,MD
5667,2017-04-01,2,MD
5668,2017-05-01,0,MD
5669,2017-06-01,0,MD
5670,2017-07-01,4,MD
5671,2017-08-01,5,MD
5672,2017-09-01,5,MD
5673,2017-10-01,0,MD
5674,2017-11-01,2,MD
5675,2017-12-01,2,MD
5676,2018-01-01,3,MD
5677,2018-02-01,5,MD
5678,2018-03-01,4,MD
5679,2018-04-01,5,MD
5680,2018-05-01,3,MD
5681,2018-06-01,7,MD
5682,2018-07-01,3,MD
5683,2018-08-01,6,MD
5684,2018-09-01,1,MD
5685,2018-10-01,0,MD
5686,2018-11-01,2,MD
5687,2018-12-01,2,MD
5688,2019-01-01,3,MD
5689,2019-02-01,4,MD
5690,2019-03-01,4,MD
5691,2019-04-01,0,MD
5692,2019-05-01,2,MD
5693,2019-06-01,4,MD
5694,2019-07-01,3,MD
5695,2019-08-01,5,MD
5696,2019-09-01,3,MD
5697,2019-10-01,3,MD
5698,2019-11-01,3,MD
5699,2019-12-01,2,MD
5700,2020-01-01,0,MD
5701,2020-02-01,3,MD
5702,2020-03-01,2,MD
5703,2020-04-01,5,MD
5704,2020-05-01,2,MD
5705,2020-06-01,1,MD
5706,2020-07-01,3,MD
5707,2020-08-01,5,MD
5708,2020-09-01,1,MD
5709,2020-10-01,5,MD
5710,2020-11-01,0,MD
5711,2020-12-01,1,MD
5712,2004-01-01,0,CO
5713,2004-02-01,0,CO
5714,2004-03-01,100,CO
5715,2004-04-01,0,CO
5716,2004-05-01,0,CO
5717,2004-06-01,0,CO
5718,2004-07-01,41,CO
5719,2004-08-01,0,CO
5720,2004-09-01,0,CO
5721,2004-10-01,0,CO
5722,2004-11-01,0,CO
5723,2004-12-01,75,CO
5724,2005-01-01,0,CO
5725,2005-02-01,0,CO
5726,2005-03-01,0,CO
5727,2005-04-01,58,CO
5728,2005-05-01,0,CO
5729,2005-06-01,0,CO
5730,2005-07-01,0,CO
5731,2005-08-01,0,CO
5732,2005-09-01,0,CO
5733,2005-10-01,38,CO
5734,2005-11-01,0,CO
5735,2005-12-01,49,CO
5736,2006-01-01,24,CO
5737,2006-02-01,0,CO
5738,2006-03-01,0,CO
5739,2006-04-01,0,CO
5740,2006-05-01,0,CO
5741,2006-06-01,0,CO
5742,2006-07-01,0,CO
5743,2006-08-01,0,CO
5744,2006-09-01,0,CO
5745,2006-10-01,0,CO
5746,2006-11-01,0,CO
5747,2006-12-01,0,CO
5748,2007-01-01,0,CO
5749,2007-02-01,0,CO
5750,2007-03-01,23,CO
5751,2007-04-01,0,CO
5752,2007-05-01,0,CO
5753,2007-06-01,0,CO
5754,2007-07-01,20,CO
5755,2007-08-01,31,CO
5756,2007-09-01,0,CO
5757,2007-10-01,11,CO
5758,2007-11-01,0,CO
5759,2007-12-01,0,CO
5760,2008-01-01,0,CO
5761,2008-02-01,0,CO
5762,2008-03-01,16,CO
5763,2008-04-01,0,CO
5764,2008-05-01,36,CO
5765,2008-06-01,0,CO
5766,2008-07-01,0,CO
5767,2008-08-01,24,CO
5768,2008-09-01,0,CO
5769,2008-10-01,0,CO
5770,2008-11-01,9,CO
5771,2008-12-01,0,CO
5772,2009-01-01,0,CO
5773,2009-02-01,8,CO
5774,2009-03-01,9,CO
5775,2009-04-01,0,CO
5776,2009-05-01,14,CO
5777,2009-06-01,0,CO
5778,2009-07-01,8,CO
5779,2009-08-01,43,CO
5780,2009-09-01,0,CO
5781,2009-10-01,23,CO
5782,2009-11-01,0,CO
5783,2009-12-01,18,CO
5784,2010-01-01,0,CO
5785,2010-02-01,17,CO
5786,2010-03-01,9,CO
5787,2010-04-01,0,CO
5788,2010-05-01,0,CO
5789,2010-06-01,8,CO
5790,2010-07-01,0,CO
5791,2010-08-01,0,CO
5792,2010-09-01,11,CO
5793,2010-10-01,0,CO
5794,2010-11-01,0,CO
5795,2010-12-01,8,CO
5796,2011-01-01,0,CO
5797,2011-02-01,19,CO
5798,2011-03-01,0,CO
5799,2011-04-01,0,CO
5800,2011-05-01,0,CO
5801,2011-06-01,11,CO
5802,2011-07-01,0,CO
5803,2011-08-01,0,CO
5804,2011-09-01,0,CO
5805,2011-10-01,6,CO
5806,2011-11-01,9,CO
5807,2011-12-01,0,CO
5808,2012-01-01,6,CO
5809,2012-02-01,0,CO
5810,2012-03-01,0,CO
5811,2012-04-01,7,CO
5812,2012-05-01,0,CO
5813,2012-06-01,0,CO
5814,2012-07-01,0,CO
5815,2012-08-01,0,CO
5816,2012-09-01,3,CO
5817,2012-10-01,5,CO
5818,2012-11-01,0,CO
5819,2012-12-01,0,CO
5820,2013-01-01,8,CO
5821,2013-02-01,0,CO
5822,2013-03-01,3,CO
5823,2013-04-01,5,CO
5824,2013-05-01,0,CO
5825,2013-06-01,0,CO
5826,2013-07-01,5,CO
5827,2013-08-01,13,CO
5828,2013-09-01,0,CO
5829,2013-10-01,18,CO
5830,2013-11-01,3,CO
5831,2013-12-01,3,CO
5832,2014-01-01,0,CO
5833,2014-02-01,0,CO
5834,2014-03-01,3,CO
5835,2014-04-01,4,CO
5836,2014-05-01,0,CO
5837,2014-06-01,6,CO
5838,2014-07-01,3,CO
5839,2014-08-01,0,CO
5840,2014-09-01,9,CO
5841,2014-10-01,0,CO
5842,2014-11-01,8,CO
5843,2014-12-01,3,CO
5844,2015-01-01,0,CO
5845,2015-02-01,0,CO
5846,2015-03-01,4,CO
5847,2015-04-01,6,CO
5848,2015-05-01,6,CO
5849,2015-06-01,0,CO
5850,2015-07-01,5,CO
5851,2015-08-01,0,CO
5852,2015-09-01,0,CO
5853,2015-10-01,0,CO
5854,2015-11-01,9,CO
5855,2015-12-01,0,CO
5856,2016-01-01,0,CO
5857,2016-02-01,0,CO
5858,2016-03-01,3,CO
5859,2016-04-01,0,CO
5860,2016-05-01,0,CO
5861,2016-06-01,0,CO
5862,2016-07-01,0,CO
5863,2016-08-01,4,CO
5864,2016-09-01,0,CO
5865,2016-10-01,5,CO
5866,2016-11-01,0,CO
5867,2016-12-01,0,CO
5868,2017-01-01,3,CO
5869,2017-02-01,7,CO
5870,2017-03-01,7,CO
5871,2017-04-01,0,CO
5872,2017-05-01,0,CO
5873,2017-06-01,2,CO
5874,2017-07-01,0,CO
5875,2017-08-01,3,CO
5876,2017-09-01,0,CO
5877,2017-10-01,0,CO
5878,2017-11-01,7,CO
5879,2017-12-01,0,CO
5880,2018-01-01,0,CO
5881,2018-02-01,3,CO
5882,2018-03-01,5,CO
5883,2018-04-01,0,CO
5884,2018-05-01,6,CO
5885,2018-06-01,7,CO
5886,2018-07-01,3,CO
5887,2018-08-01,4,CO
5888,2018-09-01,0,CO
5889,2018-10-01,0,CO
5890,2018-11-01,0,CO
5891,2018-12-01,3,CO
5892,2019-01-01,0,CO
5893,2019-02-01,0,CO
5894,2019-03-01,2,CO
5895,2019-04-01,0,CO
5896,2019-05-01,3,CO
5897,2019-06-01,0,CO
5898,2019-07-01,5,CO
5899,2019-08-01,0,CO
5900,2019-09-01,6,CO
5901,2019-10-01,5,CO
5902,2019-11-01,4,CO
5903,2019-12-01,6,CO
5904,2020-01-01,0,CO
5905,2020-02-01,0,CO
5906,2020-03-01,0,CO
5907,2020-04-01,0,CO
5908,2020-05-01,0,CO
5909,2020-06-01,3,CO
5910,2020-07-01,2,CO
5911,2020-08-01,4,CO
5912,2020-09-01,0,CO
5913,2020-10-01,0,CO
5914,2020-11-01,2,CO
5915,2020-12-01,0,CO
5916,2004-01-01,0,UT
5917,2004-02-01,50,UT
5918,2004-03-01,0,UT
5919,2004-04-01,100,UT
5920,2004-05-01,42,UT
5921,2004-06-01,0,UT
5922,2004-07-01,96,UT
5923,2004-08-01,0,UT
5924,2004-09-01,0,UT
5925,2004-10-01,0,UT
5926,2004-11-01,0,UT
5927,2004-12-01,0,UT
5928,2005-01-01,0,UT
5929,2005-02-01,0,UT
5930,2005-03-01,0,UT
5931,2005-04-01,38,UT
5932,2005-05-01,0,UT
5933,2005-06-01,41,UT
5934,2005-07-01,0,UT
5935,2005-08-01,43,UT
5936,2005-09-01,23,UT
5937,2005-10-01,0,UT
5938,2005-11-01,0,UT
5939,2005-12-01,23,UT
5940,2006-01-01,38,UT
5941,2006-02-01,0,UT
5942,2006-03-01,0,UT
5943,2006-04-01,0,UT
5944,2006-05-01,0,UT
5945,2006-06-01,27,UT
5946,2006-07-01,0,UT
5947,2006-08-01,0,UT
5948,2006-09-01,0,UT
5949,2006-10-01,0,UT
5950,2006-11-01,16,UT
5951,2006-12-01,0,UT
5952,2007-01-01,29,UT
5953,2007-02-01,0,UT
5954,2007-03-01,0,UT
5955,2007-04-01,0,UT
5956,2007-05-01,0,UT
5957,2007-06-01,0,UT
5958,2007-07-01,0,UT
5959,2007-08-01,0,UT
5960,2007-09-01,12,UT
5961,2007-10-01,0,UT
5962,2007-11-01,0,UT
5963,2007-12-01,0,UT
5964,2008-01-01,0,UT
5965,2008-02-01,0,UT
5966,2008-03-01,0,UT
5967,2008-04-01,0,UT
5968,2008-05-01,0,UT
5969,2008-06-01,0,UT
5970,2008-07-01,0,UT
5971,2008-08-01,0,UT
5972,2008-09-01,0,UT
5973,2008-10-01,0,UT
5974,2008-11-01,0,UT
5975,2008-12-01,0,UT
5976,2009-01-01,0,UT
5977,2009-02-01,22,UT
5978,2009-03-01,0,UT
5979,2009-04-01,14,UT
5980,2009-05-01,0,UT
5981,2009-06-01,0,UT
5982,2009-07-01,9,UT
5983,2009-08-01,0,UT
5984,2009-09-01,0,UT
5985,2009-10-01,11,UT
5986,2009-11-01,10,UT
5987,2009-12-01,0,UT
5988,2010-01-01,0,UT
5989,2010-02-01,0,UT
5990,2010-03-01,0,UT
5991,2010-04-01,0,UT
5992,2010-05-01,0,UT
5993,2010-06-01,0,UT
5994,2010-07-01,20,UT
5995,2010-08-01,17,UT
5996,2010-09-01,0,UT
5997,2010-10-01,0,UT
5998,2010-11-01,17,UT
5999,2010-12-01,0,UT
6000,2011-01-01,0,UT
6001,2011-02-01,0,UT
6002,2011-03-01,0,UT
6003,2011-04-01,0,UT
6004,2011-05-01,0,UT
6005,2011-06-01,0,UT
6006,2011-07-01,0,UT
6007,2011-08-01,6,UT
6008,2011-09-01,0,UT
6009,2011-10-01,0,UT
6010,2011-11-01,0,UT
6011,2011-12-01,0,UT
6012,2012-01-01,0,UT
6013,2012-02-01,9,UT
6014,2012-03-01,0,UT
6015,2012-04-01,0,UT
6016,2012-05-01,5,UT
6017,2012-06-01,0,UT
6018,2012-07-01,0,UT
6019,2012-08-01,0,UT
6020,2012-09-01,3,UT
6021,2012-10-01,0,UT
6022,2012-11-01,0,UT
6023,2012-12-01,0,UT
6024,2013-01-01,4,UT
6025,2013-02-01,0,UT
6026,2013-03-01,0,UT
6027,2013-04-01,3,UT
6028,2013-05-01,0,UT
6029,2013-06-01,0,UT
6030,2013-07-01,0,UT
6031,2013-08-01,4,UT
6032,2013-09-01,0,UT
6033,2013-10-01,0,UT
6034,2013-11-01,2,UT
6035,2013-12-01,0,UT
6036,2014-01-01,0,UT
6037,2014-02-01,0,UT
6038,2014-03-01,0,UT
6039,2014-04-01,0,UT
6040,2014-05-01,5,UT
6041,2014-06-01,0,UT
6042,2014-07-01,0,UT
6043,2014-08-01,0,UT
6044,2014-09-01,0,UT
6045,2014-10-01,3,UT
6046,2014-11-01,0,UT
6047,2014-12-01,0,UT
6048,2015-01-01,0,UT
6049,2015-02-01,3,UT
6050,2015-03-01,0,UT
6051,2015-04-01,0,UT
6052,2015-05-01,0,UT
6053,2015-06-01,0,UT
6054,2015-07-01,0,UT
6055,2015-08-01,0,UT
6056,2015-09-01,6,UT
6057,2015-10-01,2,UT
6058,2015-11-01,0,UT
6059,2015-12-01,0,UT
6060,2016-01-01,0,UT
6061,2016-02-01,0,UT
6062,2016-03-01,0,UT
6063,2016-04-01,0,UT
6064,2016-05-01,0,UT
6065,2016-06-01,0,UT
6066,2016-07-01,4,UT
6067,2016-08-01,0,UT
6068,2016-09-01,2,UT
6069,2016-10-01,0,UT
6070,2016-11-01,0,UT
6071,2016-12-01,9,UT
6072,2017-01-01,0,UT
6073,2017-02-01,5,UT
6074,2017-03-01,2,UT
6075,2017-04-01,2,UT
6076,2017-05-01,4,UT
6077,2017-06-01,0,UT
6078,2017-07-01,0,UT
6079,2017-08-01,0,UT
6080,2017-09-01,0,UT
6081,2017-10-01,0,UT
6082,2017-11-01,0,UT
6083,2017-12-01,0,UT
6084,2018-01-01,6,UT
6085,2018-02-01,4,UT
6086,2018-03-01,2,UT
6087,2018-04-01,6,UT
6088,2018-05-01,0,UT
6089,2018-06-01,0,UT
6090,2018-07-01,2,UT
6091,2018-08-01,0,UT
6092,2018-09-01,0,UT
6093,2018-10-01,4,UT
6094,2018-11-01,0,UT
6095,2018-12-01,0,UT
6096,2019-01-01,3,UT
6097,2019-02-01,0,UT
6098,2019-03-01,0,UT
6099,2019-04-01,0,UT
6100,2019-05-01,3,UT
6101,2019-06-01,5,UT
6102,2019-07-01,0,UT
6103,2019-08-01,2,UT
6104,2019-09-01,3,UT
6105,2019-10-01,0,UT
6106,2019-11-01,2,UT
6107,2019-12-01,0,UT
6108,2020-01-01,0,UT
6109,2020-02-01,0,UT
6110,2020-03-01,0,UT
6111,2020-04-01,0,UT
6112,2020-05-01,0,UT
6113,2020-06-01,0,UT
6114,2020-07-01,0,UT
6115,2020-08-01,0,UT
6116,2020-09-01,0,UT
6117,2020-10-01,0,UT
6118,2020-11-01,0,UT
6119,2020-12-01,0,UT
6120,2004-01-01,0,ME
6121,2004-02-01,0,ME
6122,2004-03-01,0,ME
6123,2004-04-01,0,ME
6124,2004-05-01,0,ME
6125,2004-06-01,73,ME
6126,2004-07-01,0,ME
6127,2004-08-01,0,ME
6128,2004-09-01,99,ME
6129,2004-10-01,0,ME
6130,2004-11-01,0,ME
6131,2004-12-01,0,ME
6132,2005-01-01,0,ME
6133,2005-02-01,0,ME
6134,2005-03-01,0,ME
6135,2005-04-01,0,ME
6136,2005-05-01,0,ME
6137,2005-06-01,0,ME
6138,2005-07-01,0,ME
6139,2005-08-01,0,ME
6140,2005-09-01,0,ME
6141,2005-10-01,0,ME
6142,2005-11-01,0,ME
6143,2005-12-01,55,ME
6144,2006-01-01,100,ME
6145,2006-02-01,0,ME
6146,2006-03-01,0,ME
6147,2006-04-01,0,ME
6148,2006-05-01,0,ME
6149,2006-06-01,0,ME
6150,2006-07-01,45,ME
6151,2006-08-01,0,ME
6152,2006-09-01,0,ME
6153,2006-10-01,0,ME
6154,2006-11-01,48,ME
6155,2006-12-01,0,ME
6156,2007-01-01,0,ME
6157,2007-02-01,29,ME
6158,2007-03-01,0,ME
6159,2007-04-01,0,ME
6160,2007-05-01,0,ME
6161,2007-06-01,0,ME
6162,2007-07-01,0,ME
6163,2007-08-01,0,ME
6164,2007-09-01,0,ME
6165,2007-10-01,0,ME
6166,2007-11-01,17,ME
6167,2007-12-01,0,ME
6168,2008-01-01,0,ME
6169,2008-02-01,0,ME
6170,2008-03-01,0,ME
6171,2008-04-01,0,ME
6172,2008-05-01,0,ME
6173,2008-06-01,0,ME
6174,2008-07-01,0,ME
6175,2008-08-01,0,ME
6176,2008-09-01,0,ME
6177,2008-10-01,0,ME
6178,2008-11-01,0,ME
6179,2008-12-01,0,ME
6180,2009-01-01,0,ME
6181,2009-02-01,0,ME
6182,2009-03-01,0,ME
6183,2009-04-01,0,ME
6184,2009-05-01,0,ME
6185,2009-06-01,22,ME
6186,2009-07-01,0,ME
6187,2009-08-01,0,ME
6188,2009-09-01,0,ME
6189,2009-10-01,33,ME
6190,2009-11-01,0,ME
6191,2009-12-01,0,ME
6192,2010-01-01,15,ME
6193,2010-02-01,0,ME
6194,2010-03-01,0,ME
6195,2010-04-01,13,ME
6196,2010-05-01,0,ME
6197,2010-06-01,22,ME
6198,2010-07-01,0,ME
6199,2010-08-01,0,ME
6200,2010-09-01,0,ME
6201,2010-10-01,0,ME
6202,2010-11-01,13,ME
6203,2010-12-01,16,ME
6204,2011-01-01,7,ME
6205,2011-02-01,0,ME
6206,2011-03-01,8,ME
6207,2011-04-01,0,ME
6208,2011-05-01,9,ME
6209,2011-06-01,0,ME
6210,2011-07-01,0,ME
6211,2011-08-01,0,ME
6212,2011-09-01,0,ME
6213,2011-10-01,0,ME
6214,2011-11-01,0,ME
6215,2011-12-01,0,ME
6216,2012-01-01,0,ME
6217,2012-02-01,0,ME
6218,2012-03-01,12,ME
6219,2012-04-01,0,ME
6220,2012-05-01,6,ME
6221,2012-06-01,27,ME
6222,2012-07-01,0,ME
6223,2012-08-01,0,ME
6224,2012-09-01,0,ME
6225,2012-10-01,0,ME
6226,2012-11-01,8,ME
6227,2012-12-01,18,ME
6228,2013-01-01,0,ME
6229,2013-02-01,0,ME
6230,2013-03-01,8,ME
6231,2013-04-01,0,ME
6232,2013-05-01,0,ME
6233,2013-06-01,0,ME
6234,2013-07-01,0,ME
6235,2013-08-01,0,ME
6236,2013-09-01,0,ME
6237,2013-10-01,0,ME
6238,2013-11-01,0,ME
6239,2013-12-01,0,ME
6240,2014-01-01,0,ME
6241,2014-02-01,7,ME
6242,2014-03-01,0,ME
6243,2014-04-01,0,ME
6244,2014-05-01,0,ME
6245,2014-06-01,0,ME
6246,2014-07-01,0,ME
6247,2014-08-01,11,ME
6248,2014-09-01,0,ME
6249,2014-10-01,0,ME
6250,2014-11-01,5,ME
6251,2014-12-01,0,ME
6252,2015-01-01,0,ME
6253,2015-02-01,0,ME
6254,2015-03-01,0,ME
6255,2015-04-01,5,ME
6256,2015-05-01,0,ME
6257,2015-06-01,0,ME
6258,2015-07-01,0,ME
6259,2015-08-01,0,ME
6260,2015-09-01,13,ME
6261,2015-10-01,0,ME
6262,2015-11-01,10,ME
6263,2015-12-01,0,ME
6264,2016-01-01,0,ME
6265,2016-02-01,0,ME
6266,2016-03-01,0,ME
6267,2016-04-01,0,ME
6268,2016-05-01,0,ME
6269,2016-06-01,6,ME
6270,2016-07-01,0,ME
6271,2016-08-01,5,ME
6272,2016-09-01,0,ME
6273,2016-10-01,5,ME
6274,2016-11-01,0,ME
6275,2016-12-01,0,ME
6276,2017-01-01,0,ME
6277,2017-02-01,0,ME
6278,2017-03-01,0,ME
6279,2017-04-01,0,ME
6280,2017-05-01,0,ME
6281,2017-06-01,6,ME
6282,2017-07-01,0,ME
6283,2017-08-01,0,ME
6284,2017-09-01,0,ME
6285,2017-10-01,5,ME
6286,2017-11-01,15,ME
6287,2017-12-01,0,ME
6288,2018-01-01,0,ME
6289,2018-02-01,12,ME
6290,2018-03-01,0,ME
6291,2018-04-01,3,ME
6292,2018-05-01,0,ME
6293,2018-06-01,3,ME
6294,2018-07-01,5,ME
6295,2018-08-01,0,ME
6296,2018-09-01,0,ME
6297,2018-10-01,0,ME
6298,2018-11-01,0,ME
6299,2018-12-01,0,ME
6300,2019-01-01,0,ME
6301,2019-02-01,3,ME
6302,2019-03-01,0,ME
6303,2019-04-01,5,ME
6304,2019-05-01,8,ME
6305,2019-06-01,0,ME
6306,2019-07-01,0,ME
6307,2019-08-01,3,ME
6308,2019-09-01,4,ME
6309,2019-10-01,0,ME
6310,2019-11-01,9,ME
6311,2019-12-01,0,ME
6312,2020-01-01,8,ME
6313,2020-02-01,0,ME
6314,2020-03-01,0,ME
6315,2020-04-01,0,ME
6316,2020-05-01,0,ME
6317,2020-06-01,0,ME
6318,2020-07-01,0,ME
6319,2020-08-01,3,ME
6320,2020-09-01,0,ME
6321,2020-10-01,0,ME
6322,2020-11-01,0,ME
6323,2020-12-01,3,ME
6324,2004-01-01,66,LA
6325,2004-02-01,0,LA
6326,2004-03-01,0,LA
6327,2004-04-01,0,LA
6328,2004-05-01,58,LA
6329,2004-06-01,0,LA
6330,2004-07-01,100,LA
6331,2004-08-01,0,LA
6332,2004-09-01,0,LA
6333,2004-10-01,0,LA
6334,2004-11-01,0,LA
6335,2004-12-01,0,LA
6336,2005-01-01,0,LA
6337,2005-02-01,0,LA
6338,2005-03-01,0,LA
6339,2005-04-01,0,LA
6340,2005-05-01,0,LA
6341,2005-06-01,0,LA
6342,2005-07-01,0,LA
6343,2005-08-01,45,LA
6344,2005-09-01,55,LA
6345,2005-10-01,100,LA
6346,2005-11-01,0,LA
6347,2005-12-01,0,LA
6348,2006-01-01,0,LA
6349,2006-02-01,0,LA
6350,2006-03-01,0,LA
6351,2006-04-01,0,LA
6352,2006-05-01,0,LA
6353,2006-06-01,0,LA
6354,2006-07-01,0,LA
6355,2006-08-01,0,LA
6356,2006-09-01,0,LA
6357,2006-10-01,0,LA
6358,2006-11-01,0,LA
6359,2006-12-01,0,LA
6360,2007-01-01,48,LA
6361,2007-02-01,0,LA
6362,2007-03-01,0,LA
6363,2007-04-01,0,LA
6364,2007-05-01,55,LA
6365,2007-06-01,0,LA
6366,2007-07-01,19,LA
6367,2007-08-01,0,LA
6368,2007-09-01,0,LA
6369,2007-10-01,16,LA
6370,2007-11-01,0,LA
6371,2007-12-01,0,LA
6372,2008-01-01,0,LA
6373,2008-02-01,25,LA
6374,2008-03-01,0,LA
6375,2008-04-01,13,LA
6376,2008-05-01,0,LA
6377,2008-06-01,20,LA
6378,2008-07-01,0,LA
6379,2008-08-01,0,LA
6380,2008-09-01,0,LA
6381,2008-10-01,0,LA
6382,2008-11-01,0,LA
6383,2008-12-01,0,LA
6384,2009-01-01,0,LA
6385,2009-02-01,33,LA
6386,2009-03-01,0,LA
6387,2009-04-01,31,LA
6388,2009-05-01,0,LA
6389,2009-06-01,0,LA
6390,2009-07-01,14,LA
6391,2009-08-01,27,LA
6392,2009-09-01,0,LA
6393,2009-10-01,17,LA
6394,2009-11-01,22,LA
6395,2009-12-01,0,LA
6396,2010-01-01,12,LA
6397,2010-02-01,0,LA
6398,2010-03-01,0,LA
6399,2010-04-01,0,LA
6400,2010-05-01,0,LA
6401,2010-06-01,0,LA
6402,2010-07-01,0,LA
6403,2010-08-01,24,LA
6404,2010-09-01,0,LA
6405,2010-10-01,0,LA
6406,2010-11-01,0,LA
6407,2010-12-01,0,LA
6408,2011-01-01,0,LA
6409,2011-02-01,0,LA
6410,2011-03-01,0,LA
6411,2011-04-01,0,LA
6412,2011-05-01,0,LA
6413,2011-06-01,0,LA
6414,2011-07-01,0,LA
6415,2011-08-01,0,LA
6416,2011-09-01,31,LA
6417,2011-10-01,5,LA
6418,2011-11-01,0,LA
6419,2011-12-01,0,LA
6420,2012-01-01,0,LA
6421,2012-02-01,0,LA
6422,2012-03-01,0,LA
6423,2012-04-01,6,LA
6424,2012-05-01,0,LA
6425,2012-06-01,0,LA
6426,2012-07-01,0,LA
6427,2012-08-01,0,LA
6428,2012-09-01,7,LA
6429,2012-10-01,4,LA
6430,2012-11-01,0,LA
6431,2012-12-01,4,LA
6432,2013-01-01,0,LA
6433,2013-02-01,0,LA
6434,2013-03-01,0,LA
6435,2013-04-01,0,LA
6436,2013-05-01,0,LA
6437,2013-06-01,4,LA
6438,2013-07-01,0,LA
6439,2013-08-01,6,LA
6440,2013-09-01,4,LA
6441,2013-10-01,4,LA
6442,2013-11-01,5,LA
6443,2013-12-01,0,LA
6444,2014-01-01,4,LA
6445,2014-02-01,4,LA
6446,2014-03-01,0,LA
6447,2014-04-01,0,LA
6448,2014-05-01,0,LA
6449,2014-06-01,0,LA
6450,2014-07-01,0,LA
6451,2014-08-01,0,LA
6452,2014-09-01,0,LA
6453,2014-10-01,0,LA
6454,2014-11-01,0,LA
6455,2014-12-01,0,LA
6456,2015-01-01,0,LA
6457,2015-02-01,0,LA
6458,2015-03-01,0,LA
6459,2015-04-01,0,LA
6460,2015-05-01,0,LA
6461,2015-06-01,0,LA
6462,2015-07-01,0,LA
6463,2015-08-01,0,LA
6464,2015-09-01,0,LA
6465,2015-10-01,5,LA
6466,2015-11-01,0,LA
6467,2015-12-01,5,LA
6468,2016-01-01,0,LA
6469,2016-02-01,0,LA
6470,2016-03-01,0,LA
6471,2016-04-01,0,LA
6472,2016-05-01,0,LA
6473,2016-06-01,0,LA
6474,2016-07-01,0,LA
6475,2016-08-01,0,LA
6476,2016-09-01,4,LA
6477,2016-10-01,0,LA
6478,2016-11-01,0,LA
6479,2016-12-01,4,LA
6480,2017-01-01,5,LA
6481,2017-02-01,6,LA
6482,2017-03-01,3,LA
6483,2017-04-01,0,LA
6484,2017-05-01,0,LA
6485,2017-06-01,3,LA
6486,2017-07-01,0,LA
6487,2017-08-01,0,LA
6488,2017-09-01,4,LA
6489,2017-10-01,3,LA
6490,2017-11-01,0,LA
6491,2017-12-01,0,LA
6492,2018-01-01,0,LA
6493,2018-02-01,0,LA
6494,2018-03-01,0,LA
6495,2018-04-01,0,LA
6496,2018-05-01,0,LA
6497,2018-06-01,7,LA
6498,2018-07-01,0,LA
6499,2018-08-01,3,LA
6500,2018-09-01,3,LA
6501,2018-10-01,2,LA
6502,2018-11-01,0,LA
6503,2018-12-01,0,LA
6504,2019-01-01,2,LA
6505,2019-02-01,7,LA
6506,2019-03-01,5,LA
6507,2019-04-01,0,LA
6508,2019-05-01,2,LA
6509,2019-06-01,0,LA
6510,2019-07-01,0,LA
6511,2019-08-01,0,LA
6512,2019-09-01,0,LA
6513,2019-10-01,0,LA
6514,2019-11-01,0,LA
6515,2019-12-01,2,LA
6516,2020-01-01,3,LA
6517,2020-02-01,0,LA
6518,2020-03-01,0,LA
6519,2020-04-01,5,LA
6520,2020-05-01,2,LA
6521,2020-06-01,3,LA
6522,2020-07-01,0,LA
6523,2020-08-01,0,LA
6524,2020-09-01,0,LA
6525,2020-10-01,0,LA
6526,2020-11-01,0,LA
6527,2020-12-01,0,LA
6528,2004-01-01,0,MA
6529,2004-02-01,41,MA
6530,2004-03-01,0,MA
6531,2004-04-01,0,MA
6532,2004-05-01,0,MA
6533,2004-06-01,0,MA
6534,2004-07-01,0,MA
6535,2004-08-01,40,MA
6536,2004-09-01,0,MA
6537,2004-10-01,0,MA
6538,2004-11-01,35,MA
6539,2004-12-01,0,MA
6540,2005-01-01,28,MA
6541,2005-02-01,0,MA
6542,2005-03-01,100,MA
6543,2005-04-01,0,MA
6544,2005-05-01,27,MA
6545,2005-06-01,0,MA
6546,2005-07-01,0,MA
6547,2005-08-01,0,MA
6548,2005-09-01,19,MA
6549,2005-10-01,0,MA
6550,2005-11-01,0,MA
6551,2005-12-01,0,MA
6552,2006-01-01,0,MA
6553,2006-02-01,0,MA
6554,2006-03-01,25,MA
6555,2006-04-01,0,MA
6556,2006-05-01,0,MA
6557,2006-06-01,0,MA
6558,2006-07-01,20,MA
6559,2006-08-01,0,MA
6560,2006-09-01,25,MA
6561,2006-10-01,20,MA
